Date,Source,Site ID,POC,Daily Max 8-hour Ozone Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
3/11/17,AQS,370270003,1,0.047,ppm,44,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
3/12/17,AQS,370270003,1,0.043,ppm,40,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
3/13/17,AQS,370270003,1,0.043,ppm,40,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
3/14/17,AQS,370270003,1,0.042,ppm,39,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
3/15/17,AQS,370270003,1,0.044,ppm,41,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
3/16/17,AQS,370270003,1,0.05,ppm,46,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
3/17/17,AQS,370270003,1,0.046,ppm,43,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
3/18/17,AQS,370270003,1,0.05,ppm,46,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
3/19/17,AQS,370270003,1,0.037,ppm,34,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
3/20/17,AQS,370270003,1,0.045,ppm,42,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
3/21/17,AQS,370270003,1,0.05,ppm,46,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
3/22/17,AQS,370270003,1,0.052,ppm,48,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
3/23/17,AQS,370270003,1,0.05,ppm,46,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
3/24/17,AQS,370270003,1,0.051,ppm,47,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
3/25/17,AQS,370270003,1,0.049,ppm,45,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
3/26/17,AQS,370270003,1,0.036,ppm,33,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
3/27/17,AQS,370270003,1,0.041,ppm,38,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
3/28/17,AQS,370270003,1,0.052,ppm,48,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
3/29/17,AQS,370270003,1,0.056,ppm,54,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
3/30/17,AQS,370270003,1,0.035,ppm,32,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
3/31/17,AQS,370270003,1,0.045,ppm,42,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
4/1/17,AQS,370270003,1,0.043,ppm,40,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
4/2/17,AQS,370270003,1,0.045,ppm,42,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
4/3/17,AQS,370270003,1,0.027,ppm,25,Lenoir (city),13,76,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
4/4/17,AQS,370270003,1,0.054,ppm,50,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
4/5/17,AQS,370270003,1,0.034,ppm,31,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
4/6/17,AQS,370270003,1,0.044,ppm,41,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
4/7/17,AQS,370270003,1,0.05,ppm,46,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
4/8/17,AQS,370270003,1,0.059,ppm,64,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
4/9/17,AQS,370270003,1,0.062,ppm,74,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
4/10/17,AQS,370270003,1,0.06,ppm,67,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
4/11/17,AQS,370270003,1,0.063,ppm,77,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
4/12/17,AQS,370270003,1,0.057,ppm,58,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
4/13/17,AQS,370270003,1,0.063,ppm,77,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
4/14/17,AQS,370270003,1,0.06,ppm,67,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
4/15/17,AQS,370270003,1,0.059,ppm,64,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
4/16/17,AQS,370270003,1,0.053,ppm,49,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
4/17/17,AQS,370270003,1,0.046,ppm,43,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
4/18/17,AQS,370270003,1,0.048,ppm,44,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
4/19/17,AQS,370270003,1,0.036,ppm,33,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
4/20/17,AQS,370270003,1,0.045,ppm,42,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
4/21/17,AQS,370270003,1,0.042,ppm,39,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
4/22/17,AQS,370270003,1,0.042,ppm,39,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
4/23/17,AQS,370270003,1,0.032,ppm,30,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
4/24/17,AQS,370270003,1,0.032,ppm,30,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
4/25/17,AQS,370270003,1,0.036,ppm,33,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
4/26/17,AQS,370270003,1,0.046,ppm,43,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
4/27/17,AQS,370270003,1,0.041,ppm,38,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
4/28/17,AQS,370270003,1,0.044,ppm,41,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
4/29/17,AQS,370270003,1,0.039,ppm,36,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
4/30/17,AQS,370270003,1,0.033,ppm,31,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
5/1/17,AQS,370270003,1,0.04,ppm,37,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
5/2/17,AQS,370270003,1,0.054,ppm,50,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
5/3/17,AQS,370270003,1,0.053,ppm,49,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
5/4/17,AQS,370270003,1,0.048,ppm,44,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
5/5/17,AQS,370270003,1,0.041,ppm,38,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
5/6/17,AQS,370270003,1,0.048,ppm,44,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
5/7/17,AQS,370270003,1,0.051,ppm,47,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
5/8/17,AQS,370270003,1,0.065,ppm,84,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
5/9/17,AQS,370270003,1,0.048,ppm,44,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
5/10/17,AQS,370270003,1,0.064,ppm,80,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
5/11/17,AQS,370270003,1,0.053,ppm,49,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
5/12/17,AQS,370270003,1,0.026,ppm,24,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
5/13/17,AQS,370270003,1,0.046,ppm,43,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
5/14/17,AQS,370270003,1,0.059,ppm,64,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
5/15/17,AQS,370270003,1,0.061,ppm,71,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
5/16/17,AQS,370270003,1,0.067,ppm,90,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
5/17/17,AQS,370270003,1,0.06,ppm,67,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
5/18/17,AQS,370270003,1,0.045,ppm,42,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
5/19/17,AQS,370270003,1,0.041,ppm,38,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
5/20/17,AQS,370270003,1,0.049,ppm,45,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
5/21/17,AQS,370270003,1,0.022,ppm,20,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
5/22/17,AQS,370270003,1,0.037,ppm,34,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
5/23/17,AQS,370270003,1,0.032,ppm,30,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
5/24/17,AQS,370270003,1,0.039,ppm,36,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
5/25/17,AQS,370270003,1,0.048,ppm,44,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
5/26/17,AQS,370270003,1,0.057,ppm,58,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
5/27/17,AQS,370270003,1,0.051,ppm,47,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
5/28/17,AQS,370270003,1,0.048,ppm,44,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
5/29/17,AQS,370270003,1,0.049,ppm,45,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
5/30/17,AQS,370270003,1,0.045,ppm,42,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
5/31/17,AQS,370270003,1,0.05,ppm,46,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
6/1/17,AQS,370270003,1,0.056,ppm,54,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
6/2/17,AQS,370270003,1,0.059,ppm,64,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
6/3/17,AQS,370270003,1,0.061,ppm,71,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
6/4/17,AQS,370270003,1,0.051,ppm,47,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
6/5/17,AQS,370270003,1,0.034,ppm,31,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
6/6/17,AQS,370270003,1,0.057,ppm,58,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
6/7/17,AQS,370270003,1,0.045,ppm,42,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
6/8/17,AQS,370270003,1,0.041,ppm,38,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
6/9/17,AQS,370270003,1,0.049,ppm,45,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
6/10/17,AQS,370270003,1,0.058,ppm,61,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
6/11/17,AQS,370270003,1,0.053,ppm,49,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
6/12/17,AQS,370270003,1,0.045,ppm,42,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
6/13/17,AQS,370270003,1,0.043,ppm,40,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
6/14/17,AQS,370270003,1,0.042,ppm,39,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
6/15/17,AQS,370270003,1,0.046,ppm,43,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
6/16/17,AQS,370270003,1,0.04,ppm,37,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
6/17/17,AQS,370270003,1,0.048,ppm,44,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
6/18/17,AQS,370270003,1,0.035,ppm,32,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
6/19/17,AQS,370270003,1,0.032,ppm,30,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
6/20/17,AQS,370270003,1,0.05,ppm,46,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
6/21/17,AQS,370270003,1,0.04,ppm,37,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
6/22/17,AQS,370270003,1,0.023,ppm,21,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
6/23/17,AQS,370270003,1,0.026,ppm,24,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
6/24/17,AQS,370270003,1,0.032,ppm,30,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
6/25/17,AQS,370270003,1,0.043,ppm,40,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
6/26/17,AQS,370270003,1,0.048,ppm,44,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
6/27/17,AQS,370270003,1,0.047,ppm,44,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
6/28/17,AQS,370270003,1,0.056,ppm,54,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
6/29/17,AQS,370270003,1,0.055,ppm,51,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
6/30/17,AQS,370270003,1,0.026,ppm,24,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
7/1/17,AQS,370270003,1,0.039,ppm,36,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
7/2/17,AQS,370270003,1,0.046,ppm,43,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
7/3/17,AQS,370270003,1,0.043,ppm,40,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
7/4/17,AQS,370270003,1,0.033,ppm,31,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
7/5/17,AQS,370270003,1,0.033,ppm,31,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
7/6/17,AQS,370270003,1,0.033,ppm,31,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
7/7/17,AQS,370270003,1,0.045,ppm,42,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
7/8/17,AQS,370270003,1,0.047,ppm,44,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
7/9/17,AQS,370270003,1,0.049,ppm,45,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
7/10/17,AQS,370270003,1,0.049,ppm,45,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
7/11/17,AQS,370270003,1,0.053,ppm,49,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
7/12/17,AQS,370270003,1,0.045,ppm,42,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
7/13/17,AQS,370270003,1,0.044,ppm,41,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
7/14/17,AQS,370270003,1,0.037,ppm,34,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
7/15/17,AQS,370270003,1,0.041,ppm,38,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
7/16/17,AQS,370270003,1,0.046,ppm,43,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
7/17/17,AQS,370270003,1,0.048,ppm,44,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
7/18/17,AQS,370270003,1,0.05,ppm,46,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
7/19/17,AQS,370270003,1,0.05,ppm,46,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
7/20/17,AQS,370270003,1,0.057,ppm,58,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
7/21/17,AQS,370270003,1,0.053,ppm,49,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
7/22/17,AQS,370270003,1,0.044,ppm,41,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
7/23/17,AQS,370270003,1,0.04,ppm,37,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
7/24/17,AQS,370270003,1,0.049,ppm,45,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
7/25/17,AQS,370270003,1,0.055,ppm,51,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
7/26/17,AQS,370270003,1,0.057,ppm,58,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
7/27/17,AQS,370270003,1,0.046,ppm,43,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
7/28/17,AQS,370270003,1,0.027,ppm,25,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
7/29/17,AQS,370270003,1,0.054,ppm,50,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
7/30/17,AQS,370270003,1,0.041,ppm,38,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
7/31/17,AQS,370270003,1,0.039,ppm,36,Lenoir (city),17,100,44201,Ozone,25860,"Hickory-Lenoir-Morganton, NC",37,North Carolina,27,Caldwell,35.935833,-81.530278
